pract_resp.keys,pract_resp.corr,pract_resp.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,1,1,49,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,1,2,50,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,1,3,51,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,1,4,52,40,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,1,5,53,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,1,6,54,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,1,7,55,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,e,1,1,8,56,10,1,1.6,1.35734,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,i,1,1,9,57,1,1,1.6,1.090555,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,1,10,58,14,1,0.5,,,,,,,,,,,
