pract_resp.keys,pract_resp.corr,pract_resp.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,34,82,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,35,83,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,36,84,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,37,85,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,38,86,1,1,1.6,1.25278,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,39,87,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,40,88,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,41,89,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,42,90,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,43,91,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,44,92,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,45,93,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,46,94,3,1,1.6,1.16717,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,47,95,16,1,1.2,,,,,,,,,,,
,,,,,,,,,,,,,,,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,0,0,0,5,1,1.6,1.455245,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,1,1,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,2,2,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,3,3,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,0,4,4,2,1,1.6,1.494995,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,5,5,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,6,6,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,7,7,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,0,8,8,10,1,1.6,1.405795,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,9,9,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,10,10,16,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,11,11,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,12,12,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,13,13,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,14,14,30,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,15,15,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,16,16,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,17,17,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,18,18,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,19,19,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,20,20,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,21,21,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,22,22,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,23,23,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,0,24,24,0,1,1.6,1.213595,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,0,25,25,11,1,1.6,1.3821,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,26,26,32,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,27,27,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,28,28,40,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,29,29,45,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,0,30,30,1,1,1.6,1.19245,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,31,31,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,32,32,9,1,1.6,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,33,33,26,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,34,34,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,35,35,6,1,1.6,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,0,36,36,7,1,1.6,1.25977,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,37,37,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,38,38,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,39,39,17,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,0,40,40,4,1,1.6,1.304045,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,0,41,41,8,1,1.6,1.410125,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,42,42,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,43,43,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,44,44,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,45,45,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,46,46,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,0,47,47,3,1,1.6,1.33573,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,0,48,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,1,49,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,2,50,1,1,1.6,1.242475,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,3,51,6,1,1.6,1.264475,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,4,52,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,5,53,9,1,1.6,1.43159,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,6,54,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,7,55,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,8,56,10,1,1.6,1.46754,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,9,57,26,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,10,58,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,11,59,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,12,60,40,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,13,61,0,1,1.6,1.21251,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,14,62,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,15,63,32,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,16,64,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,17,65,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,18,66,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,19,67,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,20,68,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,21,69,16,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,22,70,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,23,71,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,24,72,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,25,73,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,26,74,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,27,75,7,1,1.6,1.22251,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,28,76,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,29,77,45,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,30,78,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,31,79,5,1,1.6,1.30797,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,32,80,2,1,1.6,1.298785,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,33,81,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,34,82,3,1,1.6,1.135285,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,35,83,8,1,1.6,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,36,84,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,37,85,30,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,38,86,4,1,1.6,1.31162,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,39,87,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,40,88,11,1,1.6,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,41,89,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,42,90,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,43,91,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,44,92,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,45,93,17,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,46,94,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,47,95,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,,,,,,0.7,,,,,,,0,0,0,47,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,,,,,,1.6,1.038645,,,,,,0,1,1,3,1
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,,,,,,0.5,,,,,,,0,2,2,25,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,,,,,,0.4,,,,,,,0,3,3,27,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,,,,,,1.6,1.36949,,,,,,0,4,4,6,1
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,,,,,,0.2,,,,,,,0,5,5,38,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,,,,,,1.6,1.257725,,,,,,0,6,6,11,1
